"";"Data";"Nome do Ativo";"Cota";"CDI";"var_36M";"var_ano";"var_mes";"cdi_36M";"cdi_ano";"cdi_mes";"excess_var_36M";"excess_var_ano";"excess_var_mes"
"205";2008-07-28;"IHFA";1038,34;767,261039;NA;-77,35;-78,23;NA;-71,94;-74,71;NA;-5,41;-3,52000000000001
"206";2008-07-29;"IHFA";1039,54;767,628658;NA;-77,32;-78,21;NA;-71,93;-74,7;NA;-5,38999999999999;-3,50999999999999
"207";2008-07-30;"IHFA";1042,63;767,996452;NA;-77,25;-78,14;NA;-71,91;-74,69;NA;-5,34;-3,45
"208";2008-07-31;"IHFA";1042,86;768,364693;NA;-77,25;-78,14;NA;-71,9;-74,68;NA;-5,34999999999999;-3,45999999999999
"209";2008-08-01;"IHFA";1040,91;768,733381;NA;-77,29;-78,18;NA;-71,88;-74,66;NA;-5,41000000000001;-3,52000000000001
"210";2008-08-04;"IHFA";1037,6;769,103057;NA;-77,36;-78,25;NA;-71,87;-74,65;NA;-5,48999999999999;-3,59999999999999
"211";2008-08-05;"IHFA";1037,88;769,47237;NA;-77,36;-78,24;NA;-71,86;-74,64;NA;-5,5;-3,59999999999999
"212";2008-08-06;"IHFA";1039,43;769,842131;NA;-77,32;-78,21;NA;-71,84;-74,63;NA;-5,47999999999999;-3,58
"213";2008-08-07;"IHFA";1038,64;770,21207;NA;-77,34;-78,22;NA;-71,83;-74,62;NA;-5,51000000000001;-3,59999999999999
"214";2008-08-08;"IHFA";1038,11;770,582186;NA;-77,35;-78,24;NA;-71,82;-74,6;NA;-5,53;-3,64
"215";2008-08-11;"IHFA";1036,1;770,952209;NA;-77,4;-78,28;NA;-71,8;-74,59;NA;-5,60000000000001;-3,69
"216";2008-08-12;"IHFA";1035,48;771,321867;NA;-77,41;-78,29;NA;-71,79;-74,58;NA;-5,61999999999999;-3,71000000000001
"217";2008-08-13;"IHFA";1034,49;771,691703;NA;-77,43;-78,31;NA;-71,78;-74,57;NA;-5,65000000000001;-3,74000000000001
"218";2008-08-14;"IHFA";1035,29;772,061987;NA;-77,41;-78,29;NA;-71,76;-74,55;NA;-5,64999999999999;-3,74000000000001
"219";2008-08-15;"IHFA";1035,03;772,432449;NA;-77,42;-78,3;NA;-71,75;-74,54;NA;-5,67;-3,75999999999999
"220";2008-08-18;"IHFA";1034,13;772,803089;NA;-77,44;-78,32;NA;-71,74;-74,53;NA;-5,7;-3,78999999999999
"221";2008-08-19;"IHFA";1034,86;773,174722;NA;-77,42;-78,3;NA;-71,72;-74,52;NA;-5,7;-3,78
"222";2008-08-20;"IHFA";1037,45;773,546262;NA;-77,37;-78,25;NA;-71,71;-74,51;NA;-5,66000000000001;-3,73999999999999
"223";2008-08-21;"IHFA";1038,38;773,917709;NA;-77,35;-78,23;NA;-71,7;-74,49;NA;-5,64999999999999;-3,74000000000001
"224";2008-08-22;"IHFA";1038,6;774,289333;NA;-77,34;-78,22;NA;-71,68;-74,48;NA;-5,66;-3,73999999999999
"225";2008-08-25;"IHFA";1036,4;774,660592;NA;-77,39;-78,27;NA;-71,67;-74,47;NA;-5,72;-3,8
"226";2008-08-26;"IHFA";1036,52;775,032301;NA;-77,39;-78,27;NA;-71,65;-74,46;NA;-5,73999999999999;-3,81
"227";2008-08-27;"IHFA";1037,24;775,403915;NA;-77,37;-78,25;NA;-71,64;-74,44;NA;-5,73;-3,81
"228";2008-08-28;"IHFA";1038,28;775,775708;NA;-77,35;-78,23;NA;-71,63;-74,43;NA;-5,72;-3,8
"229";2008-08-29;"IHFA";1038,23;776,147679;NA;-77,35;-78,23;NA;-71,61;-74,42;NA;-5,73999999999999;-3,81
"230";2008-09-01;"IHFA";1038,2;776,519283;NA;-77,35;-78,23;NA;-71,6;-74,41;NA;-5,75;-3,82000000000001
"231";2008-09-02;"IHFA";1036,88;776,89161;NA;-77,38;-78,26;NA;-71,59;-74,39;NA;-5,78999999999999;-3,87
"232";2008-09-03;"IHFA";1035,37;777,263843;NA;-77,41;-78,29;NA;-71,57;-74,38;NA;-5,84;-3,91000000000001
"233";2008-09-04;"IHFA";1031,92;777,637348;NA;-77,49;-78,36;NA;-71,56;-74,37;NA;-5,92999999999999;-3,98999999999999
"234";2008-09-05;"IHFA";1033,19;778,010212;NA;-77,46;-78,34;NA;-71,55;-74,36;NA;-5,91;-3,98
"235";2008-09-08;"IHFA";1032,04;778,382433;NA;-77,48;-78,36;NA;-71,53;-74,35;NA;-5,95;-4,01000000000001
"236";2008-09-09;"IHFA";1028,62;778,757023;NA;-77,56;-78,43;NA;-71,52;-74,33;NA;-6,04000000000001;-4,10000000000001
"237";2008-09-10;"IHFA";1030,6;779,130971;NA;-77,52;-78,39;NA;-71,5;-74,32;NA;-6,02;-4,07000000000001
"238";2008-09-11;"IHFA";1032,2;779,505647;NA;-77,48;-78,36;NA;-71,49;-74,31;NA;-5,99000000000001;-4,05
"239";2008-09-12;"IHFA";1034,21;779,900998;NA;-77,44;-78,32;NA;-71,48;-74,3;NA;-5,95999999999999;-4,02
"240";2008-09-15;"IHFA";1027,25;780,29546;NA;-77,59;-78,46;NA;-71,46;-74,28;NA;-6,13000000000001;-4,17999999999999
"241";2008-09-16;"IHFA";1025,32;780,69012;NA;-77,63;-78,5;NA;-71,45;-74,27;NA;-6,17999999999999;-4,23
"242";2008-09-17;"IHFA";1018,1;781,085254;NA;-77,79;-78,65;NA;-71,43;-74,26;NA;-6,36;-4,39
"243";2008-09-18;"IHFA";1018,45;781,480041;NA;-77,78;-78,65;NA;-71,42;-74,24;NA;-6,36;-4,41000000000001
"244";2008-09-19;"IHFA";1029,45;781,875028;NA;-77,54;-78,42;NA;-71,4;-74,23;NA;-6,14;-4,19
"245";2008-09-22;"IHFA";1027,28;782,272127;NA;-77,59;-78,46;NA;-71,39;-74,22;NA;-6,2;-4,23999999999999
"246";2008-09-23;"IHFA";1022,66;782,670247;NA;-77,69;-78,56;NA;-71,38;-74,2;NA;-6,31;-4,36
"247";2008-09-24;"IHFA";1021,83;783,06693;NA;-77,71;-78,58;NA;-71,36;-74,19;NA;-6,34999999999999;-4,39
"248";2008-09-25;"IHFA";1025,29;783,462992;NA;-77,63;-78,5;NA;-71,35;-74,18;NA;-6,28;-4,31999999999999
"249";2008-09-26;"IHFA";1024,6;783,859529;NA;-77,65;-78,52;NA;-71,33;-74,17;NA;-6,32000000000001;-4,34999999999999
"250";2008-09-29;"IHFA";1014,79;784,256266;NA;-77,86;-78,72;NA;-71,32;-74,15;NA;-6,54000000000001;-4,56999999999999
"251";2008-09-30;"IHFA";1021,37;784,652656;NA;-77,72;-78,59;NA;-71,3;-74,14;NA;-6,42;-4,45
"252";2008-10-01;"IHFA";1022,46;785,049521;NA;-77,69;-78,56;NA;-71,29;-74,13;NA;-6,39999999999999;-4,43000000000001
"253";2008-10-02;"IHFA";1016,76;785,446312;NA;-77,82;-78,68;NA;-71,27;-74,11;NA;-6,55;-4,57000000000001
"254";2008-10-03;"IHFA";1014,67;785,844127;NA;-77,86;-78,73;NA;-71,26;-74,1;NA;-6,59999999999999;-4,63000000000001
"255";2008-10-06;"IHFA";1003,62;786,243241;NA;-78,1;-78,96;NA;-71,24;-74,09;NA;-6,86;-4,86999999999999
"256";2008-10-07;"IHFA";999,9;786,645304;NA;-78,19;-79,04;NA;-71,23;-74,07;NA;-6,95999999999999;-4,97000000000001
"257";2008-10-08;"IHFA";997,03;787,0462;NA;-78,25;-79,1;NA;-71,22;-74,06;NA;-7,03;-5,03999999999999
"258";2008-10-09;"IHFA";997,18;787,446475;NA;-78,25;-79,09;NA;-71,2;-74,05;NA;-7,05;-5,04000000000001
"259";2008-10-10;"IHFA";992,59;787,846404;NA;-78,35;-79,19;NA;-71,19;-74,03;NA;-7,16;-5,16
"260";2008-10-13;"IHFA";1004,67;788,246811;NA;-78,08;-78,94;NA;-71,17;-74,02;NA;-6,91;-4,92
"261";2008-10-14;"IHFA";1007,7;788,648797;NA;-78,02;-78,87;NA;-71,16;-74,01;NA;-6,86;-4,86
"262";2008-10-15;"IHFA";1000,51;789,049061;NA;-78,17;-79,02;NA;-71,14;-73,99;NA;-7,03;-5,03
"263";2008-10-16;"IHFA";998,97;789,450631;NA;-78,21;-79,06;NA;-71,13;-73,98;NA;-7,08;-5,08
"264";2008-10-17;"IHFA";1000,24;789,851853;NA;-78,18;-79,03;NA;-71,11;-73,97;NA;-7,07000000000001;-5,06
"265";2008-10-20;"IHFA";1006,88;790,252727;NA;-78,03;-78,89;NA;-71,1;-73,95;NA;-6,93000000000001;-4,94
"266";2008-10-21;"IHFA";1007,04;790,654633;NA;-78,03;-78,89;NA;-71,08;-73,94;NA;-6,95;-4,95
"267";2008-10-22;"IHFA";994,79;791,055362;NA;-78,3;-79,14;NA;-71,07;-73,93;NA;-7,23;-5,20999999999999
"268";2008-10-23;"IHFA";990,81;791,454359;NA;-78,38;-79,23;NA;-71,05;-73,91;NA;-7,33;-5,32000000000001
"269";2008-10-24;"IHFA";982,22;791,85494;NA;-78,57;-79,41;NA;-71,04;-73,9;NA;-7,52999999999999;-5,50999999999999
"270";2008-10-27;"IHFA";979,58;792,256555;NA;-78,63;-79,46;NA;-71,02;-73,89;NA;-7,61;-5,56999999999999
"271";2008-10-28;"IHFA";989;792,658373;NA;-78,42;-79,26;NA;-71,01;-73,88;NA;-7,41;-5,38000000000001
"272";2008-10-29;"IHFA";993,47;793,060671;NA;-78,33;-79,17;NA;-71;-73,86;NA;-7,33;-5,31
"273";2008-10-30;"IHFA";1000,32;793,46262;NA;-78,18;-79,03;NA;-70,98;-73,85;NA;-7,2;-5,18000000000001
"274";2008-10-31;"IHFA";1000,74;793,863386;NA;-78,17;-79,02;NA;-70,97;-73,84;NA;-7,2;-5,17999999999999
"275";2008-11-03;"IHFA";1004,01;794,264909;NA;-78,1;-78,95;NA;-70,95;-73,82;NA;-7,14999999999999;-5,13000000000001
"276";2008-11-04;"IHFA";1008,83;794,666358;NA;-77,99;-78,85;NA;-70,94;-73,81;NA;-7,05;-5,03999999999999
"277";2008-11-05;"IHFA";1004,92;795,067454;NA;-78,08;-78,93;NA;-70,92;-73,8;NA;-7,16;-5,13000000000001
"278";2008-11-06;"IHFA";1003,62;795,468752;NA;-78,1;-78,96;NA;-70,91;-73,78;NA;-7,19;-5,17999999999999
"279";2008-11-07;"IHFA";1007,05;795,868584;NA;-78,03;-78,89;NA;-70,89;-73,77;NA;-7,14;-5,12
"280";2008-11-10;"IHFA";1007,44;796,268339;NA;-78,02;-78,88;NA;-70,88;-73,76;NA;-7,14;-5,11999999999999
"281";2008-11-11;"IHFA";1008,68;796,668572;NA;-77,99;-78,85;NA;-70,86;-73,74;NA;-7,13;-5,11
"282";2008-11-12;"IHFA";1004,49;797,067892;NA;-78,09;-78,94;NA;-70,85;-73,73;NA;-7,24000000000001;-5,20999999999999
"283";2008-11-13;"IHFA";1007,26;797,465739;NA;-78,03;-78,88;NA;-70,83;-73,72;NA;-7,2;-5,16
"284";2008-11-14;"IHFA";1008,11;797,859313;NA;-78,01;-78,86;NA;-70,82;-73,7;NA;-7,19000000000001;-5,16
"285";2008-11-17;"IHFA";1008,57;798,253362;NA;-78;-78,85;NA;-70,81;-73,69;NA;-7,19;-5,16
"286";2008-11-18;"IHFA";1006,01;798,648444;NA;-78,05;-78,91;NA;-70,79;-73,68;NA;-7,25999999999999;-5,22999999999999
"287";2008-11-19;"IHFA";1005,52;799,042882;NA;-78,06;-78,92;NA;-70,78;-73,66;NA;-7,28;-5,26000000000001
"288";2008-11-20;"IHFA";1006,18;799,428258;NA;-78,05;-78,9;NA;-70,76;-73,65;NA;-7,28999999999999;-5,25
"289";2008-11-21;"IHFA";1003,72;799,812414;NA;-78,1;-78,96;NA;-70,75;-73,64;NA;-7,34999999999999;-5,31999999999999
"290";2008-11-24;"IHFA";1008,16;800,202657;NA;-78,01;-78,86;NA;-70,73;-73,63;NA;-7,28;-5,23
"291";2008-11-25;"IHFA";1009,94;800,595337;NA;-77,97;-78,83;NA;-70,72;-73,61;NA;-7,25;-5,22
"292";2008-11-26;"IHFA";1013,59;800,987648;NA;-77,89;-78,75;NA;-70,71;-73,6;NA;-7,18000000000001;-5,15000000000001
"293";2008-11-27;"IHFA";1014,02;801,380432;NA;-77,88;-78,74;NA;-70,69;-73,59;NA;-7,19;-5,14999999999999
"294";2008-11-28;"IHFA";1017,84;801,775376;NA;-77,79;-78,66;NA;-70,68;-73,57;NA;-7,11;-5,09
"295";2008-12-01;"IHFA";1015,46;802,174449;NA;-77,85;-78,71;NA;-70,66;-73,56;NA;-7,19;-5,14999999999999
"296";2008-12-02;"IHFA";1017,81;802,57681;NA;-77,8;-78,66;NA;-70,65;-73,55;NA;-7,14999999999999;-5,11
"297";2008-12-03;"IHFA";1018,17;802,979653;NA;-77,79;-78,65;NA;-70,63;-73,54;NA;-7,16000000000001;-5,11
"298";2008-12-04;"IHFA";1017,74;803,382136;NA;-77,8;-78,66;NA;-70,62;-73,52;NA;-7,17999999999999;-5,14
"299";2008-12-05;"IHFA";1018,44;803,785102;NA;-77,78;-78,65;NA;-70,6;-73,51;NA;-7,18000000000001;-5,14
"300";2008-12-08;"IHFA";1023,71;804,18799;NA;-77,67;-78,54;NA;-70,59;-73,5;NA;-7,08;-5,04000000000001
"301";2008-12-09;"IHFA";1024,27;804,591079;NA;-77,65;-78,53;NA;-70,57;-73,48;NA;-7,08000000000001;-5,05
"302";2008-12-10;"IHFA";1026,18;804,994651;NA;-77,61;-78,49;NA;-70,56;-73,47;NA;-7,05;-5,02
"303";2008-12-11;"IHFA";1026,52;805,398145;NA;-77,61;-78,48;NA;-70,54;-73,46;NA;-7,06999999999999;-5,02000000000001
"304";2008-12-12;"IHFA";1028,91;805,80184;NA;-77,55;-78,43;NA;-70,53;-73,44;NA;-7,02;-4,99000000000001
"305";2008-12-15;"IHFA";1027,12;806,205456;NA;-77,59;-78,47;NA;-70,51;-73,43;NA;-7,08;-5,03999999999999
"306";2008-12-16;"IHFA";1030,84;806,609557;NA;-77,51;-78,39;NA;-70,5;-73,42;NA;-7,01000000000001;-4,97
"307";2008-12-17;"IHFA";1032,46;807,013859;NA;-77,48;-78,35;NA;-70,48;-73,4;NA;-7;-4,94999999999999
"308";2008-12-18;"IHFA";1035,31;807,41893;NA;-77,41;-78,29;NA;-70,47;-73,39;NA;-6,94;-4,90000000000001
"309";2008-12-19;"IHFA";1035,52;807,824768;NA;-77,41;-78,29;NA;-70,46;-73,38;NA;-6,95;-4,91000000000001
"310";2008-12-22;"IHFA";1034,55;808,22968;NA;-77,43;-78,31;NA;-70,44;-73,36;NA;-6,99000000000001;-4,95
"311";2008-12-23;"IHFA";1033,83;808,636209;NA;-77,45;-78,32;NA;-70,43;-73,35;NA;-7,02;-4,97
"312";2008-12-24;"IHFA";1034,29;809,04181;NA;-77,44;-78,32;NA;-70,41;-73,34;NA;-7,03;-4,97999999999999
"313";2008-12-26;"IHFA";1035,42;809,44903;NA;-77,41;-78,29;NA;-70,4;-73,32;NA;-7,00999999999999;-4,97000000000001
"314";2008-12-29;"IHFA";1036,22;809,856172;NA;-77,39;-78,27;NA;-70,38;-73,31;NA;-7,01000000000001;-4,95999999999999
"315";2008-12-30;"IHFA";1037,33;810,265785;NA;-77,37;-78,25;NA;-70,37;-73,29;NA;-7;-4,95999999999999
"316";2008-12-31;"IHFA";1037,86;810,67617;NA;-77,36;-78,24;NA;-70,35;-73,28;NA;-7,01000000000001;-4,95999999999999
"317";2009-01-02;"IHFA";1042,6;811,087047;NA;-77,25;-78,14;NA;-70,34;-73,27;NA;-6,91;-4,87
"318";2009-01-05;"IHFA";1044,43;811,498132;NA;-77,21;-78,1;NA;-70,32;-73,25;NA;-6,89;-4,84999999999999
"319";2009-01-06;"IHFA";1047,79;811,908575;NA;-77,14;-78,03;NA;-70,31;-73,24;NA;-6,83;-4,79000000000001
"320";2009-01-07;"IHFA";1046,27;812,319509;NA;-77,17;-78,06;NA;-70,29;-73,23;NA;-6,88;-4,83
"321";2009-01-08;"IHFA";1049,51;812,730934;NA;-77,1;-78;NA;-70,28;-73,21;NA;-6,81999999999999;-4,79000000000001
"322";2009-01-09;"IHFA";1051,93;813,142285;NA;-77,05;-77,95;NA;-70,26;-73,2;NA;-6,78999999999999;-4,75
"323";2009-01-12;"IHFA";1049,66;813,554127;NA;-77,1;-77,99;NA;-70,25;-73,19;NA;-6,84999999999999;-4,8
"324";2009-01-13;"IHFA";1051,83;813,965894;NA;-77,05;-77,95;NA;-70,23;-73,17;NA;-6,81999999999999;-4,78
"325";2009-01-14;"IHFA";1048,65;814,377869;NA;-77,12;-78,01;NA;-70,22;-73,16;NA;-6,90000000000001;-4,85000000000001
"326";2009-01-15;"IHFA";1051,13;814,790053;NA;-77,07;-77,96;NA;-70,2;-73,15;NA;-6,86999999999999;-4,80999999999999
"327";2009-01-16;"IHFA";1053,3;815,203015;NA;-77,02;-77,92;NA;-70,19;-73,13;NA;-6,83;-4,79000000000001
"328";2009-01-19;"IHFA";1053,23;815,615901;NA;-77,02;-77,92;NA;-70,17;-73,12;NA;-6,84999999999999;-4,8
"329";2009-01-20;"IHFA";1052,86;816,022434;NA;-77,03;-77,93;NA;-70,16;-73,11;NA;-6,87;-4,82000000000001
"330";2009-01-21;"IHFA";1056,4;816,43117;NA;-76,95;-77,85;NA;-70,14;-73,09;NA;-6,81;-4,75999999999999
"331";2009-01-22;"IHFA";1056,7;816,844678;NA;-76,95;-77,85;NA;-70,13;-73,08;NA;-6,82000000000001;-4,77
"332";2009-01-23;"IHFA";1058,55;817,229724;NA;-76,91;-77,81;NA;-70,11;-73,07;NA;-6,8;-4,74000000000001
"333";2009-01-26;"IHFA";1059,15;817,614952;NA;-76,89;-77,79;NA;-70,1;-73,05;NA;-6,79000000000001;-4,74000000000001
"334";2009-01-27;"IHFA";1059,91;818,000649;NA;-76,88;-77,78;NA;-70,08;-73,04;NA;-6,8;-4,73999999999999
"335";2009-01-28;"IHFA";1061,88;818,386528;NA;-76,83;-77,74;NA;-70,07;-73,03;NA;-6,76000000000001;-4,70999999999999
"336";2009-01-29;"IHFA";1059,51;818,77259;NA;-76,89;-77,79;NA;-70,05;-73,01;NA;-6,84;-4,78
"337";2009-01-30;"IHFA";1059,56;819,158833;NA;-76,88;-77,79;NA;-70,04;-73;NA;-6,83999999999999;-4,79000000000001
"338";2009-02-02;"IHFA";1060,15;819,54497;NA;-76,87;-77,77;NA;-70,03;-72,99;NA;-6,84;-4,78
"339";2009-02-03;"IHFA";1061,38;819,931867;NA;-76,84;-77,75;NA;-70,01;-72,98;NA;-6,83;-4,77
"340";2009-02-04;"IHFA";1062,04;820,318657;NA;-76,83;-77,73;NA;-70;-72,96;NA;-6,83;-4,77000000000001
"341";2009-02-05;"IHFA";1063,96;820,705919;NA;-76,79;-77,69;NA;-69,98;-72,95;NA;-6,81;-4,73999999999999
"342";2009-02-06;"IHFA";1067,07;821,093364;NA;-76,72;-77,63;NA;-69,97;-72,94;NA;-6,75;-4,69
"343";2009-02-09;"IHFA";1067,18;821,480992;NA;-76,72;-77,63;NA;-69,96;-72,93;NA;-6,76000000000001;-4,69999999999999
"344";2009-02-10;"IHFA";1067,21;821,868513;NA;-76,72;-77,62;NA;-69,94;-72,91;NA;-6,78;-4,71000000000001
"345";2009-02-11;"IHFA";1067;822,256507;NA;-76,72;-77,63;NA;-69,93;-72,9;NA;-6,78999999999999;-4,72999999999999
"346";2009-02-12;"IHFA";1066,72;822,644394;NA;-76,73;-77,64;NA;-69,91;-72,89;NA;-6,82000000000001;-4,75
"347";2009-02-13;"IHFA";1068,48;823,032754;NA;-76,69;-77,6;NA;-69,9;-72,87;NA;-6,78999999999999;-4,72999999999999
"348";2009-02-16;"IHFA";1069,63;823,421007;NA;-76,66;-77,57;NA;-69,88;-72,86;NA;-6,78;-4,70999999999999
"349";2009-02-17;"IHFA";1068,18;823,809733;NA;-76,7;-77,6;NA;-69,87;-72,85;NA;-6,83;-4,75
"350";2009-02-18;"IHFA";1069;824,198353;NA;-76,68;-77,59;NA;-69,86;-72,84;NA;-6,82000000000001;-4,75
"351";2009-02-19;"IHFA";1069,83;824,587156;NA;-76,66;-77,57;NA;-69,84;-72,82;NA;-6,81999999999999;-4,75
"352";2009-02-20;"IHFA";1069,39;824,976143;NA;-76,67;-77,58;NA;-69,83;-72,81;NA;-6,84;-4,77
"353";2009-02-25;"IHFA";1069,53;825,365312;NA;-76,67;-77,58;NA;-69,81;-72,8;NA;-6,86;-4,78
"354";2009-02-26;"IHFA";1070,07;825,754666;NA;-76,66;-77,57;NA;-69,8;-72,78;NA;-6,86;-4,78999999999999
"355";2009-02-27;"IHFA";1071,63;826,144203;NA;-76,62;-77,53;NA;-69,79;-72,77;NA;-6,83;-4,76000000000001
"356";2009-03-02;"IHFA";1068,94;826,533342;NA;-76,68;-77,59;NA;-69,77;-72,76;NA;-6,91000000000001;-4,83
"357";2009-03-03;"IHFA";1069,03;826,922955;NA;-76,68;-77,59;NA;-69,76;-72,75;NA;-6,92;-4,84
"358";2009-03-04;"IHFA";1071,51;827,313043;NA;-76,62;-77,53;NA;-69,74;-72,73;NA;-6,88000000000001;-4,8
"359";2009-03-05;"IHFA";1070,54;827,703315;NA;-76,64;-77,56;NA;-69,73;-72,72;NA;-6,91;-4,84
"360";2009-03-06;"IHFA";1072,75;828,093772;NA;-76,6;-77,51;NA;-69,71;-72,71;NA;-6,89;-4,80000000000001
"361";2009-03-09;"IHFA";1073,34;828,484412;NA;-76,58;-77,5;NA;-69,7;-72,69;NA;-6,88;-4,81
"362";2009-03-10;"IHFA";1076,59;828,875237;NA;-76,51;-77,43;NA;-69,69;-72,68;NA;-6,82000000000001;-4,75
"363";2009-03-11;"IHFA";1077,05;829,266247;NA;-76,5;-77,42;NA;-69,67;-72,67;NA;-6,83;-4,75
"364";2009-03-12;"IHFA";1078,34;829,656856;NA;-76,47;-77,39;NA;-69,66;-72,66;NA;-6,81;-4,73
"365";2009-03-13;"IHFA";1078,53;830,004069;NA;-76,47;-77,39;NA;-69,64;-72,64;NA;-6,83;-4,75
"366";2009-03-16;"IHFA";1079,15;830,351428;NA;-76,46;-77,37;NA;-69,63;-72,63;NA;-6,83;-4,74000000000001
"367";2009-03-17;"IHFA";1080,35;830,696854;NA;-76,43;-77,35;NA;-69,62;-72,62;NA;-6,81;-4,72999999999999
"368";2009-03-18;"IHFA";1082,04;831,041534;NA;-76,39;-77,31;NA;-69,61;-72,61;NA;-6,78;-4,7
"369";2009-03-19;"IHFA";1083,84;831,38903;NA;-76,35;-77,28;NA;-69,59;-72,6;NA;-6,75999999999999;-4,68000000000001
"370";2009-03-20;"IHFA";1084,17;831,737265;NA;-76,35;-77,27;NA;-69,58;-72,59;NA;-6,77;-4,67999999999999
"371";2009-03-23;"IHFA";1086,95;832,085646;NA;-76,29;-77,21;NA;-69,57;-72,58;NA;-6,72000000000001;-4,63
"372";2009-03-24;"IHFA";1086,3;832,434173;NA;-76,3;-77,22;NA;-69,56;-72,56;NA;-6,73999999999999;-4,66
"373";2009-03-25;"IHFA";1086,31;832,782548;NA;-76,3;-77,22;NA;-69,54;-72,55;NA;-6,75999999999999;-4,67
"374";2009-03-26;"IHFA";1088,09;833,13107;NA;-76,26;-77,19;NA;-69,53;-72,54;NA;-6,73;-4,64999999999999
"375";2009-03-27;"IHFA";1087,33;833,479737;NA;-76,28;-77,2;NA;-69,52;-72,53;NA;-6,76000000000001;-4,67
"376";2009-03-30;"IHFA";1086,23;833,827955;NA;-76,3;-77,23;NA;-69,5;-72,52;NA;-6,8;-4,71000000000001
"377";2009-03-31;"IHFA";1086,56;834,174231;NA;-76,3;-77,22;NA;-69,49;-72,51;NA;-6,81;-4,70999999999999
"378";2009-04-01;"IHFA";1089,98;834,522143;NA;-76,22;-77,15;NA;-69,48;-72,5;NA;-6,73999999999999;-4,65000000000001
"379";2009-04-02;"IHFA";1093,18;834,87169;NA;-76,15;-77,08;NA;-69,47;-72,48;NA;-6,68000000000001;-4,59999999999999
"380";2009-04-03;"IHFA";1096,41;835,221384;NA;-76,08;-77,01;NA;-69,45;-72,47;NA;-6,63;-4,54000000000001
"381";2009-04-06;"IHFA";1097,62;835,571225;NA;-76,05;-76,99;NA;-69,44;-72,46;NA;-6,61;-4,53
"382";2009-04-07;"IHFA";1098,77;835,921212;NA;-76,03;-76,96;NA;-69,43;-72,45;NA;-6,59999999999999;-4,50999999999999
"383";2009-04-08;"IHFA";1101,62;836,271345;NA;-75,97;-76,9;NA;-69,41;-72,44;NA;-6,56;-4,46000000000001
"384";2009-04-09;"IHFA";1105,27;836,621626;NA;-75,89;-76,83;NA;-69,4;-72,43;NA;-6,48999999999999;-4,39999999999999
"385";2009-04-13;"IHFA";1105,72;836,972053;NA;-75,88;-76,82;NA;-69,39;-72,41;NA;-6,48999999999999;-4,41
"386";2009-04-14;"IHFA";1103,87;837,319635;NA;-75,92;-76,86;NA;-69,38;-72,4;NA;-6,54000000000001;-4,45999999999999
"387";2009-04-15;"IHFA";1105,42;837,667062;NA;-75,88;-76,82;NA;-69,36;-72,39;NA;-6,52;-4,42999999999999
"388";2009-04-16;"IHFA";1107,31;838,017927;NA;-75,84;-76,78;NA;-69,35;-72,38;NA;-6,49000000000001;-4,40000000000001
"389";2009-04-17;"IHFA";1106,99;838,368939;NA;-75,85;-76,79;NA;-69,34;-72,37;NA;-6,50999999999999;-4,42
"390";2009-04-20;"IHFA";1104,57;838,718001;NA;-75,9;-76,84;NA;-69,33;-72,36;NA;-6,57000000000001;-4,48
"391";2009-04-22;"IHFA";1106,83;839,067508;NA;-75,85;-76,79;NA;-69,31;-72,35;NA;-6,53999999999999;-4,44000000000001
"392";2009-04-23;"IHFA";1107,31;839,418659;NA;-75,84;-76,78;NA;-69,3;-72,33;NA;-6,54000000000001;-4,45
"393";2009-04-24;"IHFA";1110,91;839,770258;NA;-75,76;-76,71;NA;-69,29;-72,32;NA;-6,47;-4,39
"394";2009-04-27;"IHFA";1111,54;840,122004;NA;-75,75;-76,7;NA;-69,27;-72,31;NA;-6,48;-4,39
"395";2009-04-28;"IHFA";1113,54;840,473897;NA;-75,71;-76,65;NA;-69,26;-72,3;NA;-6,44999999999999;-4,35000000000001
"396";2009-04-29;"IHFA";1117,63;840,825637;NA;-75,62;-76,57;NA;-69,25;-72,29;NA;-6,37;-4,27999999999999
"397";2009-04-30;"IHFA";1118,67;841,173617;NA;-75,59;-76,55;NA;-69,24;-72,28;NA;-6,35000000000001;-4,27
"398";2009-05-04;"IHFA";1123,5;841,495462;NA;-75,49;-76,44;NA;-69,22;-72,27;NA;-6,27;-4,17
"399";2009-05-05;"IHFA";1122,96;841,817734;NA;-75,5;-76,46;NA;-69,21;-72,26;NA;-6,29000000000001;-4,19999999999999
"400";2009-05-06;"IHFA";1126,37;842,14013;NA;-75,43;-76,38;NA;-69,2;-72,24;NA;-6,23;-4,14
"401";2009-05-07;"IHFA";1126,87;842,462649;NA;-75,42;-76,37;NA;-69,19;-72,23;NA;-6,23;-4,14
"402";2009-05-08;"IHFA";1131,56;842,785291;NA;-75,31;-76,28;NA;-69,18;-72,22;NA;-6,13;-4,06
"403";2009-05-11;"IHFA";1132,74;843,107753;NA;-75,29;-76,25;NA;-69,16;-72,21;NA;-6,13000000000001;-4,04000000000001
"404";2009-05-12;"IHFA";1133,07;843,430339;NA;-75,28;-76,24;NA;-69,15;-72,2;NA;-6,13;-4,03999999999999
"405";2009-05-13;"IHFA";1131,08;843,753048;NA;-75,32;-76,29;NA;-69,14;-72,19;NA;-6,17999999999999;-4,10000000000001
