Nome do Ativo;Data;Cota/Preço de Fechamento Ajustados
Ibovespa;16/12/2003;20759,00
Ibovespa;17/12/2003;21199,00
Ibovespa;18/12/2003;21489,00
Ibovespa;19/12/2003;21385,00
Ibovespa;22/12/2003;21630,00
Ibovespa;23/12/2003;21688,00
Ibovespa;24/12/2003;21688,00
Ibovespa;26/12/2003;21806,00
Ibovespa;29/12/2003;22045,00
Ibovespa;30/12/2003;22236,00
Ibovespa;31/12/2003;22236,00
Ibovespa;02/01/2004;22444,00
Ibovespa;05/01/2004;23531,00
Ibovespa;06/01/2004;23576,00
Ibovespa;07/01/2004;23320,00
Ibovespa;08/01/2004;23716,00
Ibovespa;09/01/2004;23916,00
Ibovespa;12/01/2004;24236,00
Ibovespa;13/01/2004;23939,00
Ibovespa;14/01/2004;23398,00
Ibovespa;15/01/2004;22961,00
Ibovespa;16/01/2004;23154,00
Ibovespa;19/01/2004;23385,00
Ibovespa;20/01/2004;23678,00
Ibovespa;21/01/2004;23301,00
Ibovespa;22/01/2004;22968,00
Ibovespa;23/01/2004;23471,00
Ibovespa;26/01/2004;24349,00
Ibovespa;27/01/2004;24226,00
Ibovespa;28/01/2004;23851,00
Ibovespa;29/01/2004;22386,00
Ibovespa;30/01/2004;21851,00
Ibovespa;02/02/2004;21786,00
Ibovespa;03/02/2004;22280,00
Ibovespa;04/02/2004;21684,00
Ibovespa;05/02/2004;21091,00
Ibovespa;06/02/2004;21968,00
Ibovespa;09/02/2004;21961,00
Ibovespa;10/02/2004;22171,00
Ibovespa;11/02/2004;23197,00
Ibovespa;12/02/2004;23063,00
Ibovespa;13/02/2004;22529,00
Ibovespa;16/02/2004;22188,00
Ibovespa;17/02/2004;22426,00
Ibovespa;18/02/2004;22000,00
Ibovespa;19/02/2004;20950,00
Ibovespa;20/02/2004;21336,00
Ibovespa;25/02/2004;21609,00
Ibovespa;26/02/2004;21449,00
Ibovespa;27/02/2004;21755,00
Ibovespa;01/03/2004;22498,00
Ibovespa;02/03/2004;22442,00
Ibovespa;03/03/2004;22550,00
Ibovespa;04/03/2004;22392,00
Ibovespa;05/03/2004;22872,00
Ibovespa;08/03/2004;22993,00
Ibovespa;09/03/2004;22673,00
Ibovespa;10/03/2004;21670,00
Ibovespa;11/03/2004;20763,00
Ibovespa;12/03/2004;21775,00
Ibovespa;15/03/2004;21233,00
Ibovespa;16/03/2004;21612,00
Ibovespa;17/03/2004;21900,00
Ibovespa;18/03/2004;22369,00
Ibovespa;19/03/2004;22260,00
Ibovespa;22/03/2004;21663,00
Ibovespa;23/03/2004;21204,00
Ibovespa;24/03/2004;20984,00
Ibovespa;25/03/2004;21000,00
Ibovespa;26/03/2004;21541,00
Ibovespa;29/03/2004;21530,00
Ibovespa;30/03/2004;22042,00
Ibovespa;31/03/2004;22142,00
Ibovespa;01/04/2004;22647,00
Ibovespa;02/04/2004;22948,00
Ibovespa;05/04/2004;23146,00
Ibovespa;06/04/2004;23071,00
Ibovespa;07/04/2004;22443,00
Ibovespa;08/04/2004;22724,00
Ibovespa;12/04/2004;22779,00
Ibovespa;13/04/2004;22619,00
Ibovespa;14/04/2004;22311,00
Ibovespa;15/04/2004;21739,00
Ibovespa;16/04/2004;21768,00
Ibovespa;19/04/2004;21626,00
Ibovespa;20/04/2004;21077,00
Ibovespa;22/04/2004;21141,00
Ibovespa;23/04/2004;21590,00
Ibovespa;26/04/2004;21323,00
Ibovespa;27/04/2004;21316,00
Ibovespa;28/04/2004;20473,00
Ibovespa;29/04/2004;19865,00
Ibovespa;30/04/2004;19607,00
Ibovespa;03/05/2004;19708,00
Ibovespa;04/05/2004;19987,00
Ibovespa;05/05/2004;20026,00
Ibovespa;06/05/2004;19190,00
Ibovespa;07/05/2004;18620,00
Ibovespa;10/05/2004;17604,00
Ibovespa;11/05/2004;18536,00
Ibovespa;12/05/2004;18325,00
Ibovespa;13/05/2004;18401,00
Ibovespa;14/05/2004;18611,00
Ibovespa;17/05/2004;18122,00
Ibovespa;18/05/2004;18556,00
Ibovespa;19/05/2004;18688,00
Ibovespa;20/05/2004;18240,00
Ibovespa;21/05/2004;18285,00
Ibovespa;24/05/2004;18669,00
Ibovespa;25/05/2004;18859,00
Ibovespa;26/05/2004;19069,00
Ibovespa;27/05/2004;19734,00
Ibovespa;28/05/2004;19667,00
Ibovespa;31/05/2004;19544,00
Ibovespa;01/06/2004;19545,00
Ibovespa;02/06/2004;19716,00
Ibovespa;03/06/2004;19399,00
Ibovespa;04/06/2004;19818,00
Ibovespa;07/06/2004;20446,00
Ibovespa;08/06/2004;20283,00
Ibovespa;09/06/2004;19864,00
Ibovespa;11/06/2004;19834,00
Ibovespa;14/06/2004;19487,00
Ibovespa;15/06/2004;20047,00
Ibovespa;16/06/2004;20459,00
Ibovespa;17/06/2004;20334,00
Ibovespa;18/06/2004;20333,00
Ibovespa;21/06/2004;20293,00
Ibovespa;22/06/2004;20199,00
Ibovespa;23/06/2004;20836,00
Ibovespa;24/06/2004;20708,00
Ibovespa;25/06/2004;20750,00
Ibovespa;28/06/2004;20350,00
Ibovespa;29/06/2004;20800,00
Ibovespa;30/06/2004;21148,00
Ibovespa;01/07/2004;21348,00
Ibovespa;02/07/2004;21568,00
Ibovespa;05/07/2004;21670,00
Ibovespa;06/07/2004;21188,00
Ibovespa;07/07/2004;21171,00
Ibovespa;08/07/2004;20887,00
Ibovespa;09/07/2004;20887,00
Ibovespa;12/07/2004;21532,00
Ibovespa;13/07/2004;21676,00
Ibovespa;14/07/2004;21672,00
Ibovespa;15/07/2004;22064,00
Ibovespa;16/07/2004;22447,00
Ibovespa;19/07/2004;22102,00
Ibovespa;20/07/2004;22361,00
Ibovespa;21/07/2004;21810,00
Ibovespa;22/07/2004;21730,00
Ibovespa;23/07/2004;21591,00
Ibovespa;26/07/2004;21317,00
Ibovespa;27/07/2004;21737,00
Ibovespa;28/07/2004;22168,00
Ibovespa;29/07/2004;22227,00
Ibovespa;30/07/2004;22336,00
Ibovespa;02/08/2004;22448,00
Ibovespa;03/08/2004;22372,00
Ibovespa;04/08/2004;22177,00
Ibovespa;05/08/2004;21330,00
Ibovespa;06/08/2004;21652,00
Ibovespa;09/08/2004;21260,00
Ibovespa;10/08/2004;21736,00
Ibovespa;11/08/2004;21569,00
Ibovespa;12/08/2004;21570,00
Ibovespa;13/08/2004;21401,00
Ibovespa;16/08/2004;21763,00
Ibovespa;17/08/2004;22060,00
Ibovespa;18/08/2004;22778,00
Ibovespa;19/08/2004;22934,00
Ibovespa;20/08/2004;23195,00
Ibovespa;23/08/2004;22852,00
Ibovespa;24/08/2004;22870,00
Ibovespa;25/08/2004;23058,00
Ibovespa;26/08/2004;22582,00
Ibovespa;27/08/2004;22596,00
Ibovespa;30/08/2004;22869,00
Ibovespa;31/08/2004;22803,00
Ibovespa;01/09/2004;22512,00
Ibovespa;02/09/2004;22688,00
Ibovespa;03/09/2004;22415,00
Ibovespa;06/09/2004;22501,00
Ibovespa;08/09/2004;22534,00
Ibovespa;09/09/2004;22286,00
Ibovespa;10/09/2004;21968,00
Ibovespa;13/09/2004;21809,00
Ibovespa;14/09/2004;22309,00
Ibovespa;15/09/2004;22343,00
Ibovespa;16/09/2004;22875,00
Ibovespa;17/09/2004;23073,00
Ibovespa;20/09/2004;23078,00
Ibovespa;21/09/2004;23105,00
Ibovespa;22/09/2004;22748,00
Ibovespa;23/09/2004;22943,00
Ibovespa;24/09/2004;22972,00
Ibovespa;27/09/2004;22834,00
Ibovespa;28/09/2004;23230,00
Ibovespa;29/09/2004;23208,00
Ibovespa;30/09/2004;23245,00
Ibovespa;01/10/2004;23777,00
Ibovespa;04/10/2004;24150,00
Ibovespa;05/10/2004;24205,00
Ibovespa;06/10/2004;24027,00
Ibovespa;07/10/2004;24104,00
Ibovespa;08/10/2004;23926,00
Ibovespa;11/10/2004;23953,00
Ibovespa;13/10/2004;23289,00
Ibovespa;14/10/2004;22959,00
Ibovespa;15/10/2004;23367,00
Ibovespa;18/10/2004;23411,00
Ibovespa;19/10/2004;22892,00
Ibovespa;20/10/2004;22873,00
Ibovespa;21/10/2004;23058,00
Ibovespa;22/10/2004;22735,00
Ibovespa;25/10/2004;22602,00
Ibovespa;26/10/2004;22848,00
Ibovespa;27/10/2004;23170,00
Ibovespa;28/10/2004;22928,00
Ibovespa;29/10/2004;23052,00
Ibovespa;01/11/2004;23272,00
Ibovespa;03/11/2004;23660,00
Ibovespa;04/11/2004;23879,00
Ibovespa;05/11/2004;23541,00
Ibovespa;08/11/2004;23211,00
Ibovespa;09/11/2004;23215,00
Ibovespa;10/11/2004;23454,00
Ibovespa;11/11/2004;23520,00
Ibovespa;12/11/2004;24035,00
Ibovespa;16/11/2004;23772,00
Ibovespa;17/11/2004;24169,00
Ibovespa;18/11/2004;24143,00
Ibovespa;19/11/2004;24034,00
Ibovespa;22/11/2004;24444,00
Ibovespa;23/11/2004;24340,00
Ibovespa;24/11/2004;24368,00
Ibovespa;25/11/2004;24866,00
Ibovespa;26/11/2004;24997,00
Ibovespa;29/11/2004;24854,00
Ibovespa;30/11/2004;25128,00
Ibovespa;01/12/2004;25234,00
Ibovespa;02/12/2004;25200,00
Ibovespa;03/12/2004;25467,00
Ibovespa;06/12/2004;25632,00
Ibovespa;07/12/2004;24988,00
Ibovespa;08/12/2004;24968,00
Ibovespa;09/12/2004;24526,00
Ibovespa;10/12/2004;24933,00
Ibovespa;13/12/2004;25225,00
Ibovespa;14/12/2004;25563,00
Ibovespa;15/12/2004;25575,00
Ibovespa;16/12/2004;25831,00
Ibovespa;17/12/2004;25659,00
Ibovespa;20/12/2004;25536,00
Ibovespa;21/12/2004;25889,00
Ibovespa;22/12/2004;25723,00
Ibovespa;23/12/2004;25878,00
Ibovespa;24/12/2004;25878,00
Ibovespa;27/12/2004;25936,00
Ibovespa;28/12/2004;26116,00
Ibovespa;29/12/2004;26161,00
Ibovespa;30/12/2004;26196,00
Ibovespa;31/12/2004;26196,00
Ibovespa;03/01/2005;25722,00
Ibovespa;04/01/2005;24848,00
Ibovespa;05/01/2005;24691,00
Ibovespa;06/01/2005;24366,00
Ibovespa;07/01/2005;24747,00
Ibovespa;10/01/2005;24291,00
Ibovespa;11/01/2005;24369,00
Ibovespa;12/01/2005;24509,00
Ibovespa;13/01/2005;24805,00
Ibovespa;14/01/2005;24924,00
Ibovespa;17/01/2005;24515,00
Ibovespa;18/01/2005;24089,00
Ibovespa;19/01/2005;24271,00
Ibovespa;20/01/2005;23609,00
Ibovespa;21/01/2005;23818,00
Ibovespa;24/01/2005;24197,00
Ibovespa;25/01/2005;24197,00
Ibovespa;26/01/2005;24530,00
Ibovespa;27/01/2005;24029,00
Ibovespa;28/01/2005;23968,00
Ibovespa;31/01/2005;24350,00
Ibovespa;01/02/2005;24149,00
Ibovespa;02/02/2005;24605,00
Ibovespa;03/02/2005;24873,00
Ibovespa;04/02/2005;25731,00
Ibovespa;09/02/2005;26313,00
Ibovespa;10/02/2005;26415,00
Ibovespa;11/02/2005;26670,00
Ibovespa;14/02/2005;26531,00
Ibovespa;15/02/2005;26610,00
Ibovespa;16/02/2005;26384,00
Ibovespa;17/02/2005;27090,00
Ibovespa;18/02/2005;26756,00
Ibovespa;21/02/2005;26853,00
Ibovespa;22/02/2005;26740,00
Ibovespa;23/02/2005;27198,00
Ibovespa;24/02/2005;28436,00
Ibovespa;25/02/2005;28425,00
Ibovespa;28/02/2005;28139,00
Ibovespa;01/03/2005;27729,00
Ibovespa;02/03/2005;28199,00
Ibovespa;03/03/2005;28668,00
Ibovespa;04/03/2005;29197,00
Ibovespa;07/03/2005;29455,00
Ibovespa;08/03/2005;29021,00
Ibovespa;09/03/2005;28514,00
Ibovespa;10/03/2005;28567,00
Ibovespa;11/03/2005;28074,00
Ibovespa;14/03/2005;28098,00
Ibovespa;15/03/2005;27587,00
Ibovespa;16/03/2005;27826,00
Ibovespa;17/03/2005;28085,00
Ibovespa;18/03/2005;27593,00
Ibovespa;21/03/2005;27411,00
Ibovespa;22/03/2005;26618,00
Ibovespa;23/03/2005;26248,00
Ibovespa;24/03/2005;26701,00
Ibovespa;28/03/2005;26257,00
Ibovespa;29/03/2005;25842,00
Ibovespa;30/03/2005;26469,00
Ibovespa;31/03/2005;26610,00
Ibovespa;01/04/2005;26773,00
Ibovespa;04/04/2005;26406,00
Ibovespa;05/04/2005;26038,00
Ibovespa;06/04/2005;25695,00
Ibovespa;07/04/2005;26307,00
Ibovespa;08/04/2005;25884,00
Ibovespa;11/04/2005;25899,00
Ibovespa;12/04/2005;26206,00
Ibovespa;13/04/2005;26066,00
Ibovespa;14/04/2005;24984,00
Ibovespa;15/04/2005;24655,00
Ibovespa;18/04/2005;24877,00
Ibovespa;19/04/2005;25566,00
Ibovespa;20/04/2005;25062,00
Ibovespa;22/04/2005;24767,00
Ibovespa;25/04/2005;25231,00
Ibovespa;26/04/2005;25304,00
Ibovespa;27/04/2005;25241,00
Ibovespa;28/04/2005;24439,00
Ibovespa;29/04/2005;24843,00
Ibovespa;02/05/2005;24704,00
Ibovespa;03/05/2005;24715,00
Ibovespa;04/05/2005;25474,00
Ibovespa;05/05/2005;25435,00
Ibovespa;06/05/2005;25589,00
Ibovespa;09/05/2005;25464,00
Ibovespa;10/05/2005;24762,00
Ibovespa;11/05/2005;24698,00
Ibovespa;12/05/2005;24117,00
Ibovespa;13/05/2005;23887,00
Ibovespa;16/05/2005;24378,00
Ibovespa;17/05/2005;24412,00
Ibovespa;18/05/2005;24898,00
Ibovespa;19/05/2005;24829,00
Ibovespa;20/05/2005;24522,00
Ibovespa;23/05/2005;24214,00
Ibovespa;24/05/2005;24545,00
Ibovespa;25/05/2005;24478,00
Ibovespa;27/05/2005;25255,00
Ibovespa;30/05/2005;25424,00
Ibovespa;31/05/2005;25207,00
Ibovespa;01/06/2005;25948,00
Ibovespa;02/06/2005;26639,00
Ibovespa;03/06/2005;26365,00
Ibovespa;06/06/2005;25556,00
Ibovespa;07/06/2005;25026,00
Ibovespa;08/06/2005;24701,00
Ibovespa;09/06/2005;24483,00
Ibovespa;10/06/2005;24950,00
Ibovespa;13/06/2005;24901,00
Ibovespa;14/06/2005;25744,00
Ibovespa;15/06/2005;25481,00
Ibovespa;16/06/2005;25750,00
Ibovespa;17/06/2005;26092,00
Ibovespa;20/06/2005;26045,00
Ibovespa;21/06/2005;25721,00
Ibovespa;22/06/2005;25678,00
Ibovespa;23/06/2005;24815,00
Ibovespa;24/06/2005;24916,00
Ibovespa;27/06/2005;25225,00
Ibovespa;28/06/2005;25261,00
Ibovespa;29/06/2005;25126,00
Ibovespa;30/06/2005;25051,00
Ibovespa;01/07/2005;25311,00
Ibovespa;04/07/2005;25044,00
Ibovespa;05/07/2005;24674,00
Ibovespa;06/07/2005;24516,00
Ibovespa;07/07/2005;24449,00
Ibovespa;08/07/2005;24422,00
Ibovespa;11/07/2005;25015,00
Ibovespa;12/07/2005;25536,00
Ibovespa;13/07/2005;25855,00
Ibovespa;14/07/2005;25919,00
Ibovespa;15/07/2005;25221,00
Ibovespa;18/07/2005;25321,00
Ibovespa;19/07/2005;25270,00
Ibovespa;20/07/2005;25704,00
Ibovespa;21/07/2005;25842,00
Ibovespa;22/07/2005;25391,00
Ibovespa;25/07/2005;24530,00
Ibovespa;26/07/2005;24868,00
Ibovespa;27/07/2005;25337,00
Ibovespa;28/07/2005;26068,00
Ibovespa;29/07/2005;26042,00
Ibovespa;01/08/2005;26298,00
Ibovespa;02/08/2005;26788,00
Ibovespa;03/08/2005;26714,00
Ibovespa;04/08/2005;26469,00
Ibovespa;05/08/2005;26517,00
Ibovespa;08/08/2005;26711,00
Ibovespa;09/08/2005;27291,00
Ibovespa;10/08/2005;27116,00
Ibovespa;11/08/2005;26633,00
Ibovespa;12/08/2005;26950,00
Ibovespa;15/08/2005;27375,00
Ibovespa;16/08/2005;27080,00
Ibovespa;17/08/2005;27416,00
Ibovespa;18/08/2005;26899,00
Ibovespa;19/08/2005;26643,00
Ibovespa;22/08/2005;27260,00
Ibovespa;23/08/2005;26769,00
Ibovespa;24/08/2005;26712,00
Ibovespa;25/08/2005;27401,00
Ibovespa;26/08/2005;27094,00
Ibovespa;29/08/2005;27384,00
Ibovespa;30/08/2005;27603,00
Ibovespa;31/08/2005;28044,00
Ibovespa;01/09/2005;27962,00
Ibovespa;02/09/2005;28319,00
Ibovespa;05/09/2005;28522,00
Ibovespa;06/09/2005;28854,00
Ibovespa;08/09/2005;28828,00
Ibovespa;09/09/2005;29307,00
Ibovespa;12/09/2005;29086,00
Ibovespa;13/09/2005;28873,00
Ibovespa;14/09/2005;29049,00
Ibovespa;15/09/2005;29366,00
Ibovespa;16/09/2005;29815,00
Ibovespa;19/09/2005;30076,00
Ibovespa;20/09/2005;30058,00
Ibovespa;21/09/2005;30837,00
Ibovespa;22/09/2005;30678,00
Ibovespa;23/09/2005;31294,00
Ibovespa;26/09/2005;31141,00
Ibovespa;27/09/2005;30874,00
Ibovespa;28/09/2005;31317,00
Ibovespa;29/09/2005;31208,00
Ibovespa;30/09/2005;31583,00
Ibovespa;03/10/2005;31856,00
Ibovespa;04/10/2005;31283,00
Ibovespa;05/10/2005;30163,00
Ibovespa;06/10/2005;29227,00
Ibovespa;07/10/2005;29972,00
Ibovespa;10/10/2005;30277,00
Ibovespa;11/10/2005;30614,00
Ibovespa;13/10/2005;29880,00
Ibovespa;14/10/2005;29770,00
Ibovespa;17/10/2005;30241,00
Ibovespa;18/10/2005;29067,00
Ibovespa;19/10/2005;29297,00
Ibovespa;20/10/2005;28344,00
Ibovespa;21/10/2005;29175,00
Ibovespa;24/10/2005;29834,00
Ibovespa;25/10/2005;29498,00
Ibovespa;26/10/2005;29729,00
Ibovespa;27/10/2005;29132,00
Ibovespa;28/10/2005;29318,00
Ibovespa;31/10/2005;30193,00
Ibovespa;01/11/2005;30899,00
Ibovespa;03/11/2005;31099,00
Ibovespa;04/11/2005;30887,00
Ibovespa;07/11/2005;30952,00
Ibovespa;08/11/2005;30970,00
Ibovespa;09/11/2005;30666,00
Ibovespa;10/11/2005;30724,00
Ibovespa;11/11/2005;30510,00
Ibovespa;14/11/2005;30218,00
Ibovespa;16/11/2005;30482,00
Ibovespa;17/11/2005;31087,00
Ibovespa;18/11/2005;31102,00
Ibovespa;21/11/2005;31110,00
Ibovespa;22/11/2005;31489,00
Ibovespa;23/11/2005;31942,00
Ibovespa;24/11/2005;31944,00
Ibovespa;25/11/2005;31919,00
Ibovespa;28/11/2005;31357,00
Ibovespa;29/11/2005;31651,00
Ibovespa;30/11/2005;31916,00
Ibovespa;01/12/2005;32617,00
Ibovespa;02/12/2005;32832,00
Ibovespa;05/12/2005;32701,00
Ibovespa;06/12/2005;33223,00
Ibovespa;07/12/2005;32756,00
Ibovespa;08/12/2005;32480,00
Ibovespa;09/12/2005;32921,00
Ibovespa;12/12/2005;32970,00
Ibovespa;13/12/2005;33419,00
Ibovespa;14/12/2005;33629,00
Ibovespa;15/12/2005;33193,00
Ibovespa;16/12/2005;33291,00
Ibovespa;19/12/2005;33005,00
Ibovespa;20/12/2005;33066,00
Ibovespa;21/12/2005;33517,00
Ibovespa;22/12/2005;33512,00
Ibovespa;23/12/2005;33331,00
Ibovespa;26/12/2005;33297,00
Ibovespa;27/12/2005;33370,00
Ibovespa;28/12/2005;33138,00
Ibovespa;29/12/2005;33455,00
Ibovespa;30/12/2005;33455,00
Ibovespa;02/01/2006;33507,00
Ibovespa;03/01/2006;34540,00
Ibovespa;04/01/2006;35002,00
Ibovespa;05/01/2006;34936,00
Ibovespa;06/01/2006;35475,00
Ibovespa;09/01/2006;35337,00
Ibovespa;10/01/2006;35049,00
Ibovespa;11/01/2006;35952,00
Ibovespa;12/01/2006;35779,00
Ibovespa;13/01/2006;35897,00
Ibovespa;16/01/2006;36533,00
Ibovespa;17/01/2006;36119,00
Ibovespa;18/01/2006;35805,00
Ibovespa;19/01/2006;36858,00
Ibovespa;20/01/2006;36694,00
Ibovespa;23/01/2006;36631,00
Ibovespa;24/01/2006;37399,00
Ibovespa;25/01/2006;37399,00
Ibovespa;26/01/2006;38014,00
Ibovespa;27/01/2006;37822,00
Ibovespa;30/01/2006;38242,00
Ibovespa;31/01/2006;38382,00
Ibovespa;01/02/2006;38484,00
Ibovespa;02/02/2006;37304,00
Ibovespa;03/02/2006;37261,00
Ibovespa;06/02/2006;37321,00
Ibovespa;07/02/2006;36561,00
Ibovespa;08/02/2006;36499,00
Ibovespa;09/02/2006;36882,00
Ibovespa;10/02/2006;36975,00
Ibovespa;13/02/2006;36113,00
Ibovespa;14/02/2006;36626,00
Ibovespa;15/02/2006;37239,00
Ibovespa;16/02/2006;38256,00
Ibovespa;17/02/2006;38421,00
Ibovespa;20/02/2006;38539,00
Ibovespa;21/02/2006;38165,00
Ibovespa;22/02/2006;38246,00
Ibovespa;23/02/2006;38405,00
Ibovespa;24/02/2006;38610,00
Ibovespa;01/03/2006;39177,00
Ibovespa;02/03/2006;39125,00
Ibovespa;03/03/2006;39239,00
Ibovespa;06/03/2006;38353,00
Ibovespa;07/03/2006;37422,00
Ibovespa;08/03/2006;37289,00
Ibovespa;09/03/2006;36312,00
Ibovespa;10/03/2006;36890,00
Ibovespa;13/03/2006;36792,00
Ibovespa;14/03/2006;37541,00
Ibovespa;15/03/2006;38243,00
Ibovespa;16/03/2006;38156,00
Ibovespa;17/03/2006;38049,00
Ibovespa;20/03/2006;38203,00
Ibovespa;21/03/2006;37398,00
Ibovespa;22/03/2006;37850,00
Ibovespa;23/03/2006;37473,00
Ibovespa;24/03/2006;37577,00
Ibovespa;27/03/2006;37641,00
Ibovespa;28/03/2006;36682,00
Ibovespa;29/03/2006;37491,00
Ibovespa;30/03/2006;37776,00
Ibovespa;31/03/2006;37951,00
Ibovespa;03/04/2006;38717,00
Ibovespa;04/04/2006;38802,00
Ibovespa;05/04/2006;39053,00
Ibovespa;06/04/2006;39285,00
Ibovespa;07/04/2006;38926,00
Ibovespa;10/04/2006;38474,00
Ibovespa;11/04/2006;37901,00
Ibovespa;12/04/2006;38427,00
Ibovespa;13/04/2006;38082,00
Ibovespa;17/04/2006;38462,00
Ibovespa;18/04/2006;39572,00
Ibovespa;19/04/2006;39937,00
Ibovespa;20/04/2006;39774,00
Ibovespa;24/04/2006;39751,00
Ibovespa;25/04/2006;39738,00
Ibovespa;26/04/2006;40410,00
Ibovespa;27/04/2006;39751,00
Ibovespa;28/04/2006;40363,00
Ibovespa;02/05/2006;41016,00
Ibovespa;03/05/2006;40919,00
Ibovespa;04/05/2006;40975,00
Ibovespa;05/05/2006;41417,00
Ibovespa;08/05/2006;41515,00
Ibovespa;09/05/2006;41979,00
Ibovespa;10/05/2006;41751,00
Ibovespa;11/05/2006;40847,00
Ibovespa;12/05/2006;40211,00
Ibovespa;15/05/2006;39271,00
Ibovespa;16/05/2006;39416,00
Ibovespa;17/05/2006;38290,00
Ibovespa;18/05/2006;37807,00
Ibovespa;19/05/2006;37732,00
Ibovespa;22/05/2006;36496,00
Ibovespa;23/05/2006;36110,00
Ibovespa;24/05/2006;35791,00
Ibovespa;25/05/2006;37568,00
Ibovespa;26/05/2006;38629,00
Ibovespa;29/05/2006;38145,00
Ibovespa;30/05/2006;36412,00
Ibovespa;31/05/2006;36530,00
Ibovespa;01/06/2006;37748,00
Ibovespa;02/06/2006;37942,00
Ibovespa;05/06/2006;36739,00
Ibovespa;06/06/2006;36557,00
Ibovespa;07/06/2006;35264,00
Ibovespa;08/06/2006;35437,00
Ibovespa;09/06/2006;35074,00
Ibovespa;12/06/2006;33554,00
Ibovespa;13/06/2006;32847,00
Ibovespa;14/06/2006;32941,00
Ibovespa;16/06/2006;34398,00
Ibovespa;19/06/2006;33897,00
Ibovespa;20/06/2006;33632,00
Ibovespa;21/06/2006;34546,00
Ibovespa;22/06/2006;34316,00
Ibovespa;23/06/2006;34661,00
Ibovespa;26/06/2006;34631,00
Ibovespa;27/06/2006;34375,00
Ibovespa;28/06/2006;34834,00
Ibovespa;29/06/2006;36486,00
Ibovespa;30/06/2006;36630,00
Ibovespa;03/07/2006;37357,00
Ibovespa;04/07/2006;37367,00
Ibovespa;05/07/2006;36378,00
Ibovespa;06/07/2006;36533,00
Ibovespa;07/07/2006;36101,00
Ibovespa;10/07/2006;36140,00
Ibovespa;11/07/2006;36553,00
Ibovespa;12/07/2006;36229,00
Ibovespa;13/07/2006;35354,00
Ibovespa;14/07/2006;35349,00
Ibovespa;17/07/2006;34866,00
Ibovespa;18/07/2006;35130,00
Ibovespa;19/07/2006;36785,00
Ibovespa;20/07/2006;35846,00
Ibovespa;21/07/2006;35510,00
Ibovespa;24/07/2006;36224,00
Ibovespa;25/07/2006;36680,00
Ibovespa;26/07/2006;36594,00
Ibovespa;27/07/2006;36887,00
Ibovespa;28/07/2006;37381,00
Ibovespa;31/07/2006;37077,00
Ibovespa;01/08/2006;36839,00
Ibovespa;02/08/2006;37288,00
Ibovespa;03/08/2006;37451,00
Ibovespa;04/08/2006;37847,00
Ibovespa;07/08/2006;37697,00
Ibovespa;08/08/2006;37600,00
Ibovespa;09/08/2006;37255,00
Ibovespa;10/08/2006;37353,00
Ibovespa;11/08/2006;36944,00
Ibovespa;14/08/2006;36556,00
Ibovespa;15/08/2006;37295,00
Ibovespa;16/08/2006;37677,00
Ibovespa;17/08/2006;37558,00
Ibovespa;18/08/2006;37551,00
Ibovespa;21/08/2006;37160,00
Ibovespa;22/08/2006;36677,00
Ibovespa;23/08/2006;35512,00
Ibovespa;24/08/2006;35797,00
Ibovespa;25/08/2006;35957,00
Ibovespa;28/08/2006;36374,00
Ibovespa;29/08/2006;36303,00
Ibovespa;30/08/2006;36313,00
Ibovespa;31/08/2006;36232,00
Ibovespa;01/09/2006;37329,00
Ibovespa;04/09/2006;37693,00
Ibovespa;05/09/2006;37367,00
Ibovespa;06/09/2006;36709,00
Ibovespa;08/09/2006;36558,00
Ibovespa;11/09/2006;35772,00
Ibovespa;12/09/2006;36146,00
Ibovespa;13/09/2006;36549,00
Ibovespa;14/09/2006;36153,00
Ibovespa;15/09/2006;36169,00
Ibovespa;18/09/2006;36482,00
Ibovespa;19/09/2006;35885,00
Ibovespa;20/09/2006;35196,00
Ibovespa;21/09/2006;34830,00
Ibovespa;22/09/2006;34798,00
Ibovespa;25/09/2006;34972,00
Ibovespa;26/09/2006;35818,00
Ibovespa;27/09/2006;36105,00
Ibovespa;28/09/2006;36486,00
Ibovespa;29/09/2006;36449,00
Ibovespa;02/10/2006;37057,00
Ibovespa;03/10/2006;36437,00
Ibovespa;04/10/2006;37749,00
Ibovespa;05/10/2006;37976,00
Ibovespa;06/10/2006;37940,00
Ibovespa;09/10/2006;38406,00
Ibovespa;10/10/2006;38654,00
Ibovespa;11/10/2006;38322,00
Ibovespa;13/10/2006;38850,00
Ibovespa;16/10/2006;39229,00
Ibovespa;17/10/2006;38897,00
Ibovespa;18/10/2006;38685,00
Ibovespa;19/10/2006;38919,00
Ibovespa;20/10/2006;38642,00
Ibovespa;23/10/2006;39226,00
Ibovespa;24/10/2006;39498,00
Ibovespa;25/10/2006;39562,00
Ibovespa;26/10/2006;39644,00
Ibovespa;27/10/2006;39328,00
Ibovespa;30/10/2006;38900,00
Ibovespa;31/10/2006;39262,00
Ibovespa;01/11/2006;39930,00
Ibovespa;03/11/2006;40435,00
Ibovespa;06/11/2006;41246,00
Ibovespa;07/11/2006;41048,00
Ibovespa;08/11/2006;41334,00
Ibovespa;09/11/2006;40815,00
Ibovespa;10/11/2006;40719,00
Ibovespa;13/11/2006;40605,00
Ibovespa;14/11/2006;41290,00
Ibovespa;16/11/2006;41161,00
Ibovespa;17/11/2006;41029,00
Ibovespa;20/11/2006;41029,00
